category_id,category
4369,Cafe Aurora Fried Rice
4370,"Dahi, Raita, Salad & Papad"
4371,Chinese Egg
4372,HK Special Wraps
4373,Crusher
4374,Kulfi Falooda
4375,Gourmet Pastas - by Hola
4376,Stuffed Garlic Breads
4377,Gift Boxes
4378,Others
4379,Egg Roll
4380,House Party Special
4381,Dry Snacks (chinese)
4382,Tupkpa
4383,Gourmet Non-veg Pasta
4384,Flavor Fresh Gourmet Burgers
4385,Summer Specials
4386,Small Plates
4387,Grilled Sandwiches
4388,Rice And Papad
4389,Burger(With French Fries)
4390,Mango Mania
4391,Dessert Jar
4392,Loaves
4393,IPL special Combos
4394,Non Veg Rice And Noodles
4395,Fastfood
4396,Veg Indian Gravy
4397,Diwali Special
4398,Spl. Ice Cream
4399,Thirst Stimulating Drinks
4400,Bhaja
4401,Newly Launch
4402,Keto Diet
4403,"Burger, Sandwiches & Wraps"
4404,Dry Fruits
4405,Flavours of  freedom-curated combo
4406,Veerji Special Chinese Items
4407,Soft Drink
4408,WE Combos [FREE items upto Rs.280]
4409,Idly
4410,Soya Chaap Gravies (New)
4411,Pesarattu/ Uthappam
4412,Street Style Indian Snacks
4413,Crunchy Munchy Nachos
4414,Duets By Steaming Mugs (combos)
4415,Special Dips
4416,Dry Cake
4417,Pastries & Desserts
4418,Baked Cheese Rice Bowls (Powered by Firangi Bake)
4419,Chinise Snacks
4420,Pesara Dosa's
4421,Non-Veg Mughal Biryani
4422,Grilled Chicken
4423,Noodles Items
4424,Veg Two Pizza
4425,Salad and Raita
4426,Premium Cakes
4427,Jamai shashti specials
4428,Ice Cream Snacks
4429,Items Under Rs 199
4430,Non Veg Curry
4431,Tandoori Momos
4432,Turkish Delights
4433,Chicken and Roti Combo “Newly Launched”
4434,Sides And Dips
4435,Heart Shape Cake
4436,South indian
4437,Super Hero’s Of Our Menu
4438,Paratha Lunchbox
4439,Boss Drinks
4440,Quick Bytes & Toasties
4441,Cafe Aurora Pizza
4442,Roll
4443,Best Of Raita
4444,Cafe Aurora Soup Snacks Non Veg
4445,Tea Coffe Drinks
4446,Nuts & Dry Fruit
4447,"Raita, Curd & Salad"
4448,Pav Bhaji Special
4449,Indian Rice
4450,Biriyani and pulao
4451,Sushi
4452,Alfaham
4453,Smoothies And Lassi
4454,Mains (serving 2-3)
4455,Schezwan Noodles
4456,Mexicano Burgers
4457,Burger & Pizza
4458,Ice Cream Sundae
4459,Special Assortments Combos
4460,Anniversary & Birthday Cakes
4461,Ragda Patties
4462,Breakfast and dinner
4463,Mutton (Gravy)
4464,I Love Chocolates
4465,Burger - Veg
4466,Dosa  Tomato
4467,Spl prawns gravy.
4468,Healthy Food
4469,Papad & Khakhra
4470,North Indian Masala Delights
4471,Mughlai
4472,CHAAT
4473,Andhra Biryani
4474,Honey Alfahm Mandi
4475,Premium Exotic Cakes
4476,Cakes (350 Rs)
4477,Oriental
4478,Rasgulla Factory
4479,Value Snackers
4480,Shuruat Yahan Se
4481,Egg Less Cake
4482,Upma
4483,Ramyeon
4484,Handi Mushroom
4485,The Cherith Special
4486,Bento Box
4487,Ice-cream Blend Cold Coffee
4488,Chinese cuisine
4489,Fiery Wings
4490,BOOM Gourmet
4491,Sandwich & Burger
4492,Barcakes & Muffins
4493,Shawarma
4494,Fresh New Cookies
4495,Local Items ( Mixture / Pakora/Bora)
4496,Four Pizza Combo
4497,Fresh Cold Pressed Juices
4498,Classic Mithai Collection
4499,Special Masala Dosa
4500,Ghee Tempered Southern Spice Khichdis
4501,Starters and Beverages
4502,Shaan Biryani (serves 2)
4503,What’s New.
4504,Quick Starters
4505,Continental Special Menu
4506,Wholesome Khichdi
4507,Dessert
4508,Paneer Gravy
4509,Non-Veg Pizza
4510,PUJA SWEET PACKET
4511,Tandoori Chaap
4512,Noodles and Rice
4513,Char Ka Pyaar
4514,Diwali Speacial
4515,Kadak Kurkure Momos
4516,Tikki & Chaat
4517,8 Inch Pizza starting @199
4518,Savouries
4519,Cool Desserts
4520,Bonda's
4521,Momos or Wanton
4522,Mandi
4523,Add On ( Bhaji & Chutney )
4524,Fruity Coolers
4525,Burgerry Pizza
4526,Chicken Momos
4527,Bestseller Combos
4528,Green Salad / Papad / Raita
4529,Christmas Special
4530,Meals For One
4531,Chicken Bucket
4532,Father's Day Specials
4533,Soup Non Veg
4534,Award Winning Thali [Make Your Own]
4535,Today’s Special
4536,Combos N Meals
4537,Rice Regular
4538,Special Ice Cream And Fruit Sundaes
4539,Mysore Dosas
4540,"Breads, Dips & Snacks"
4541,Kabab.[O]
4542,Shravan Specials
4543,Kulfi Rabdi
4544,Hyderabadi Dum Biryani (pakki Style)
4545,Chocolates
4546,Schzwan momos
4547,GBC Sweet Tooth
4548,Chaap Curry
4549,Cakes & Brownies
4550,Gralic Bread
4551,Desserts & Puddings
4552,Ganesh Chathurthi Special
4553,Biryani & Noodles
4554,Ice Cream Shake and Sandwich Combo
4555,Pure Veg
4556,Indian Veg Gravy
4557,Non Veg Tandoor Starter
4558,Healthy Foods
4559,Mawa Item
4560,New Additional Meals
4561,Summer Deal Of The Month
4562,South Indian Breakfast  
4563,Sev Ki Sabji
4564,Impossible Combos [FREE items of ₹120]
4565,Indo Italian Gravy Momos
4566,Tadka
4567,4 Season Combo Hub
4568,Rice Items South Indian
4569,Buttery Mania Veg Pizza
4570,Best In Thali Delight
4571,Ala Carte Breakfast Menu
4572,Triple Rice
4573,Cafe Aurora Soup Noodles
4574,Monster Pizza (24 Inches)
4575,Falooda
4576,Breads & Pao Buns
4577,Chaat Section
4578,Pav Bhaji & Bhatura
4579,DOTD
4580,Mini Bowls
4581,Special Masala Dosai
4582,Mini Combo
4583,Chineese  Fried Rice
4584,From The Clay Oven
4585,Ganesh Chathurthi Specials
4586,HAKKHA NOODLES
4587,Chocolate's
4588,Dahi
4589,Tea time
4590,Swiggy Exclusive
4591,Sandwich & Burgers
4592,South Indian Thali [n]
4593,Lentils
4594,Gelatos
4595,Maharaja Veg Thali
4596,Rice varities
4597,Summer Coolers
4598,NOURISH BOWLS
4599,Polar Bear Originals
4600,Chinese Main Course (Rice) :-
4601,Breads/ Roti
4602,Non Vegeterian
4603,Assorted  sweets box
4604,Daal
4605,Single Serve
4606,Veg Quick Bites
4607,"Namkeens, Wafers  & Chips"
4608,Old Classic Sandwich
4609,Choc Shakes
4610,Chicken Gravy
4611,Today's Specials
4612,MODAK VARIETY
4613,Paratha
4614,Late Night Veg
4615,Party Platters & Feast
4616,Sattu
4617,Metal Handi - Alishaan Biryani (Serves 4-5)
4618,Mithai Packs
4619,Party Combos [FREE Thums Up & Choco Lava worth ...
4620,Packaged Snacks
4621,Lassi / Milk Badam / Thandai / Aam Panna
4622,Namkeens
4623,Chicken Main Course
4624,Classic Bowls
4625,Party Combo [Save Upto 25% Off]
4626,Exclusive Deals (Save upto 40%)
4627,Tikka Veg Staters
4628,Varieties Of Rice
4629,Mimi Singzu
4630,Ice cream scoops
4631,Snack Bites
4632,Traditional Thali
4633,Mushroom Biriyani
4634,Turkish Delight
4635,Asian Main Dish
4636,Appetizens
4637,Fresh Juices
4638,Hot Teas
4639,Special Dosai
4640,Premium Cheesy Mania (100% Dairy Cheese)
4641,Milkshakes With Ice Cream
4642,Quick Bites
4643,North Indian [ No Onion & No Garlic]
4644,Oriental Mains Veg
4645,Delicious Sides
4646,Mrp beverages
4647,Mowraps
4648,(Roll)
4649,Farali Items
4650,Mini Tiffin Meals
4651,Pizza Wraps
4652,Boba Juice
4653,Indian Soups
4654,Cakes & Muffins
4655,Continental And Italian Dishes
4656,Mumbai Toastie
4657,ROTI
4658,Multi Pack Combos [FREE Coke & Choco Lava worth...
4659,Fresh juice
4660,BEVERAGES
4661,Thali & Combos
4662,Murukku Festival [o]
4663,Garlic Bread
4664,Chinese Items ( Rice)
4665,Main Couse
4666,CHINESE ITEMS
4667,Chinese  Meal Box
4668,All Day Nashta
4669,Cakes And Muffins
4670,Coffees
4671,Snacks And Drinks
4672,7 REGULAR PIZZAS | VEG
4673,Rice Combos
4674,Mushroom Fried Rice
4675,Sea Food Starters
4676,Chinese Main Course
4677,Veg Combo
4678,Value Scoops
4679,Biriyani Special
4680,Festival Special
4681,Ice Cream Waffle Cones
4682,SAWAN SPECIAL
4683,100% Whole Wheat Breads
4684,Chinese Starters Large
4685,Breads ( Paratha's /Roti)
4686,Tandoori
4687,Ready To Eat
4688,Newly Launched Salad
4689,Non Alcoholic
4690,Thukpa
4691,BIRYANI
4692,Cutting Masala Pav Plate
4693,Fry rice
4694,Namkeen & Savoury Snacks
4695,Fasting Snacks
4696,South Indian Rasam Rice
4697,Paratha's
4698,Super-duper Thick Shakes
4699,McBreakfast and Value Mornings
4700,Fried Rice & Noodles
4701,Mutton thali
4702,Rava Masala Dosa
4703,Superbowl
4704,WeFit Super Salads
4705,Lentils & Curries  [ Serves 1-2 ] 
4706,Special Combos
4707,Gifting
4708,Sauce & Dips
4709,Awadhi Rolls
4710,Thali/ Meals
4711,Smoothies
4712,Swiggy Combos
4713,Nepali Style Chicken Momo
4714,BEVERAGES [0]
4715,Desi Starters
4716,Parizaad Special
4717,Rolls And Wraps
4718,Daal - Humarey Andaaz Mein
4719,Our Signature Dessert
4720,Ice Crean And Dessert
4721,All Country Platter
4722,Overnight Oats
4723,Gravy Chow
4724,Babka Pantry
4725,Desi Flavour Of India
4726,Non-Veg Starters
4727,Hot Beverages
4728,Deshi Khana
4729,Burfee Collection
4730,Meals Add Ons
4731,Sandwich & Wrap
4732,Noodle Bowls
4733,Satnam Thalis
4734,Salad
4735,Salad And Papad
4736,Fresh Juice & Shakes
4737,Breakfast Special
4738,Classic Desserts
4739,Peri Peri Alfahm Mandi
4740,Frozen Coffee
4741,Shakes (No Added Sugar)
4742,Chhena Items
4743,Chicken biryani recipe
4744,Paneer Special Pizza
4745,Mawa Barfi
4746,Chicken (Gravy)
4747,At Home- Instant Coffee
4748,Mushroom Tikka
4749,Sweets (desi Ghee)
4750,Special Combo -Meal
4751,Non Veg
4752,Ice Creams Scoop
4753,Veg Meals
4754,Kebabs
4755,Chinese Dry & Gravy
4756,Basundi
4757,Rice/pulao/biryani
4758,Gourmet Desserts
4759,Exotic Cakes
4760,New Pizza Lovers
4761,Beverages & Desserts
4762,Naan/roti
4763,Veg Homely - LIGHT MEAL
4764,Bread Naan
4765,South Indian Spice
4766,Power Bowls
4767,Muffin
4768,Indian (Non Veg) Cuisin
4769,Fried  Wings
4770,Todays Special
4771,Lunch Menu
4772,Parotta
4773,All Day Breakfast Box
4774,North  Indian
4775,HOLA MEXICO
4776,Gravy Items
4777,Biryani / Pulao
4778,Dosa  Beetroot
4779,Sides  &  Dips
4780,Indie Wraps
4781,Gravy Section
4782,Kuzhimanthi (Arabic)
4783,Non-Veg Wraps And Kathi Rolls
4784,Top Picks
4785,Cookies New
4786,Squizza / Pizza
4787,Meals - Indian Veg
4788,Pork Momos
4789,Crispy Fried Items
4790,Must Try Combos
4791,Thai Cuisines
4792,EPIC SAVINGS BUCKET FOR 3-4 (UP TO 32% OFF)
4793,Non Veg Fries
4794,Kanti
4795,Family  Sundaes
4796,PIZZA & PASTA
4797,Brownie
4798,Milk Shake
4799,ROLL 
4800,Midnight Craving
4801,Non Veg Gravies
4802,Condiments
4803,Bbq Skewers
4804,Mexican Range & New Offerings
4805,Etho Metho
4806,Butter Cheese Special
4807,Quick Lunch Parcel
4808,Khaman
4809,Family Meal Box (serves 4 To 6)
4810,Biryani ( Serves 1)
4811,Breakfast North Indian
4812,Rice Noodles
4813,Rice Bowl
4814,"Biryani,Rice and Pulao"
4815,Chiilli Paratha & Idly
4816,North Indian
4817,Indian Zayka
4818,Food Pack Lunch
4819,Ganesh chaturthi special sweets
4820,Coffee & Beverages (Hot and Cold)
4821,Azaadi Ke Ladoo
4822,Pasta & Pizza
4823,Wheat Breads (maida)
4824,NEW BK Fusion (Made with KitKat)
4825,Crunchy Fried Chicken
4826,Paneer & Mushroom Tandoori Items
4827,Pan Asian Feast
4828,Sparkles
4829,Kababs
4830,Mini Pack
4831,Pasta Fiesta Thursdays (Save 10% Extra)
4832,Hot beverages
4833,Sweets(5 Piece Pack)
4834,Teacher's Day Special
4835,Soup noodles
4836,Dara Singh Gym Protein Chaap
4837,SOUP
4838,Hot Snacks
4839,Korean Boba Range
4840,Non Veg Tandoori Appetizers
4841,Seafood Starters
4842,Kuch Meeta Ho Jaye
4843,MAIN COURSES
4844,Season Special Combos
4845,Kofta Sabzi's
4846,Soup and Raita
4847,Peri Peri Strips
4848,Arabic
4849,Detox Tea
4850,Fish Chilly Dry/gravy
4851,Syrups
4852,Keto Rolls
4853,Breads and Rice
4854,Maggi Hub
4855,Veg Appetizers
4856,Behtareen Veg Biryani's
4857,Small Desserts
4858,Wrap Of The Day at 169 (Thu)
4859,Meals @100
4860,Super Rolls
4861,Hk Chef Special Biryani
4862,Creator Collaborations
4863,Cold Drink
4864,Special Dosas
4865,Namkeen And Wafers
4866,Breakfast Bestsellers
4867,Combo Foods
4868,Veg Varieties
4869,Shiv Sager Special Dessert
4870,To Start With
4871,Wedge
4872,China Town
4873,Sweet & Snacks
4874,Roti 
4875,Handi Rice
4876,Veg Footlong
4877,Tandoor se
4878,S P Katiyavadi Sabji
4879,Omelettes
4880,Pizzas
4881,Tiffin Bliss Bonanza
4882,Beverages And Shakes
4883,Mushroom Main Course
4884,Gifts
4885,Flaoured Cold Coffee
4886,Honey Shawaya Mandi
4887,Halal Fried Chicken
4888,Roti And Lacha
4889,From Deep Fryer
4890,Burger
4891,Ladoo & Boondi
4892,Kid's Speical
4893,Kashmiri Speciality
4894,Special Snacks Bar
4895,WONTON
4896,Punjabi sabji
4897,Dream Cake (Mini Pack)
4898,Chips & Stix
4899,Indian Rice & Breads
4900,High Protein XL Bowls
4901,Preeti's Special
4902,Bhaji Pav / Pulav
4903,Belgian Frappe
4904,Fries
4905,Biscoff Cookie Sundaes
4906,Veg Rice and Noodles
4907,Veg Noodles
4908,Finger Food
4909,"Rice, Pulao And Biryani"
4910,Pasta (italian)
4911,Today Specials
4912,South Indian Breakfast
4913,Garlic Noodles
4914,A La Carte
4915,Cheese Blast Burgers
4916,Bti Dosa  
4917,Whole Wheat Sandwiches
4918,Lebanese Alfahm Mandi
4919,Pastries Room
4920,Papad Raita
4921,Bengali Item
4922,Dals
4923,Side Dishes 
4924,"Pizza, Burger & Sandwichs"
4925,North Indian Meals
4926,Tubs (500 ml)
4927,Crispy Chicken & Wings
4928,Eggless Brownies
4929,Cornetto Cone
4930,Pastas + 2 PC Plain Garlic Bread
4931,Classic Milkshake
4932,Chinese Menu
4933,Limes
4934,Packed Items
4935,Tundays Rolls
4936,Mix Noodles Regular
4937,Desserts
4938,Chicken Feast
4939,Indian Chicken
4940,make your own combo
4941,Breakfast specials
4942,Salad  Apki Pasand
4943,Chinese Items ( Pulao)
4944,Wings
4945,Vegetarian Main Course Chinese
4946,1kg Regular Cake
4947,Value Meal Combos
4948,Choole & Daals
4949,Shravana Month Specials
4950,Addons
4951,"Desserts, Waffles & Sundaes"
4952,Rolls And Chilli
4953,Chilla
4954,Candles
4955,Risottos
4956,Badabite
4957,Chinese Noodles
4958,Tea-Time Snack Packs
4959,Flat Bread Pizza
4960,Impulse
4961,Anytime Cake
4962,Jain Selection
4963,Chinese Sauces
4964,Tandoori Non Veg
4965,Rice Items (north Indian)
4966,Chinese Rice  Veg
4967,Chinese Rice & Noodles
4968,New Beverages
4969,Chai Bite
4970,Rice (750 Ml)
4971,Veg One Pizza
