dish_id,dish_name
816,Veg Arrabiata Penne
817,Hot Buffalo Veg.
818,Supreme Giant Burger
819,Butter Roti (3 Pcs) + Chicken Masala + Salad 
820,Crispy Honey Chicken
821,Tea With Sugar
822,Palak Panner And Naan Combo
823,Chicken Kadai (4 Pcs)
824,Bites Box
825,Paneer Hariyali Kebab
826,Egg Pokara (8 Pcs)
827,Nimbu Mirch Paneer Tikka
828,Chicken Chilli Dry
829,Mutton Tikka Roll Non-Veg
830,Green Chilli Lachha Paratha
831,Potol posto
832,Paneer Chili  
833,Chicken Pepperoni Thin Crust Pizza(Serves 2)
834,2 Chicken Tikka Rolls + 2 Thums Up [250 ml].
835,Dahi Labneh Kebab (6 pcs) & Hara Bhara Kebab (6 Pcs) Combo
836,Thai Yong Kai Soup
837,Kaju Basket
838,Singapore Chicken Noodles
839,Falari Namkeen [400 Gms]
840,Plain Dahi
841,Cassata Chocolate
842,Smooth Chocolate Gateau Cake
843,Unnakkaya 5 Nos
844,Schezwan Burnt Garlic Ramen
845,Filter coffee [ 100 ml ]
846,Chilli Beef
847,Kara Kozhukattai (2 Pcs)
848,Pork Singapore Chow
849,Pepsi 475ml Pet
850,Exotic Vegetable With Cottage Cheese Ramen
851,Egg Dum Biryani  
852,Cheese Calzone 1 Pc
853,Traditional Hummus (new)
854,Extra Salmon
855,SINGAPORE CHICKEN FRIED RICE
856,Non Veg Chinese Thali
857,Butter chicken
858,Chilli Soya Dry
859,Sohan Papri 250gms
860,Suhaagrat Wali Kheer ( Must Try)
861,Egg roll 2 eggs
862,Meat Paratha 
863,Extra Chutney
864,Chicken Sweet Corn Soup 
865,Americano Flask
866,Super Striker Meal (serves 1) (veg)
867,Mangalore Bonda
868,Chicken Sizzler        
869,Fish Tawa
870,Breakfast Wrap Vegan
871,Slow Churn Jamun Ice Cream 500 Ml
872,Dahi Labneh Kebab
873,Paneer Lollipops With Ranch Dip
874,Fried Chicken Focaccia 
875,Sweet Pongal 120 Gms
876,Fool (Mota) Gathiya 
877,Chicken White Sause Pasta
878,Veg hydrabadi biryani [full]
879,Egg Hakka  Noodles
880,Khajoor Laddu
881,Che Pav Bhaji With Masala Pav
882,Cheese Sandwiches Grilled 4 Pc.
883,Chocolate Cake (500 Gm)
884,Herb Grilled Smoky Chicken Steak
885,White Rice
886,Veggies Schezwan Noodles
887,Schezwan Noodles Veg
888,Umami Shroom Bowl
889,Aloo & Onion Paratha
890,Black Pepper Chicken Fried Rice
891,K-Pop Chicken Rice Bowl
892,Margarita
893,Paneer Chilly & Fried Combo
894,Lemon Soda (250 mL)
895,Cookie Crumble Fusion Pops
896,Hydrabadi Biryani 
897,Chicken Hariyali Tikka
898,Onion Khasta -4Pc
899,Chicken Penne Neopoletana
900,Choco Mud Jar
901,Pistachio Roasted & Salted
902,Smoked pork with perilla and axone
903,Poori with sabzi  [4 pc]
904,Tawa Roti (1 Pc)
905,Millet Pongal - 500ml
906,Paneer Noodles Medium
907,Rich Fudze Brownie
908,Mixed Hakka Noodles
909,Chicken kebab kanti
910,Chocolate Doughnuts
911,Cheese Pakoda (6Pcs)
912,Peri Peri Paneer PRO Burger
913,Malai Ghevar Small (1 Pc.)
914,Cheese Chinese Chopsuey Dosa
915,Veg Salna
916,Salt Lime Soda                             
917,Chocolate Tooth Waffle
918,Sabudanar Khichdi
919,Kerala Parotta
920,Mooli Paratha (Seasonal)
921,HONEY CASHEW PIE
922,Choco Mocha Pastry Eggless
923,Tandoori Naan Plain
924,Veggie Heaven Tacco
925,Kit Kat Waffle - 2 Serve Of Waffle
926,Potato Wedges
927,Pork Fried Rice
928,Break Time Duo
929,Mango Milkshake
930,Ghee Mothi Pak [250 Grams]
931,Tawa Paneer Medium
932,Tutti Fruity
933,Chicken reshmi kabab
934,Kaju Soan Papdi
935,Paneer cheese maggi
936,Khova Lachha Burfi
937,Mutter Paneer Large
938,Gai Thod Chicken
939,Chicken Handi  
940,Chilli Chicken Dry [6pieces]
941,Cream Of Mushroom Soup 
942,Coconut Spreaded Appam & Stew
943,Seven Cheese Pizza
944,Tok Doi ( Khatta Dahi )
945,Special misti do 500gm
946,Chicken Sausage Pizza Meal
947,Wok Tossed Chilli Paneer
948,Mushroom Paneer (250 Gm)
949,Veg Rolla Ropa Pao
950,Single Egg Chicken Roll
951,Double Ka Meeta
952,Crispy Chicken Wings  
953,Veg. Triple Schezwan
954,Aar Jhal[01pcs]
955,Mango Bite
956,Fruit Cake
957,Veg Mexican Pizza [Medium]
958,Gluten Free Chicken Cheese Chilli Momo
959,Vegan Rose Turkish Delight
960,Cheesy Corn Taco
961,Rava Onion Masala
962,Aloo Paratha(1 Pc) + Curd.
963,Choco Brownie Shake
964,Chicken Keema
965,Chilli Chicken ( 8 Pcs )
966,Bengali fish fry
967,Extra Kootu
968,Hing Jeera Lasooni Toor Tadka
969,Mutton Curry - Everyday Thali
970,Grilled Chicken Sandwich with Fries and Coke [200 ml]
971,Tomato Raita
972,Cheese loaded Fries
973,Gosht Awadhi Handi Biryani
974,Margherita Cheese Burst
975,Puddings
976,Cold Brew
977,Continental Trout With Veggies
978,P CHILLY CHOW COMB
979,Mushroom cheese roll
980,Soft Teddy Basket
981,Tandoori Chicken Full  
982,Tender Coconut Italian Gelato
983,Butter Croissant [1 Piece]
984,Masala Cheese Marori (250 Gms)
985,Chicken Fritters 
986,Double Patty Aloo Tikki Burger
987,Cheese Masala Dosa ( 1Pc )
988,Thriveni
989,Brownie Square Pastry
990,Yun Pun Stewed Noodles Non Veg
991,Veg Chilli Milli Kebab
992,Classic Waffles
993,Pomegerant Shake
994,Mutton Mushroom Masala
995,Fikka Ghewar (Big) 1 Pc                               
996,Herb And Cheese Garlic Bread
997,Pork Sausage Pulao
998,Plain Rice.
999,Chilli Chicken (12 Pcs)
1000,Red Velvet Mini Pancakes (8 Pieces)
1001,Chilly Paneer [Gravy]
1002,Mutton Kaleji Roll In Rumali Roti
1003,McSpicy Deluxe Paneer Burger
1004,Pepsi 475ML
1005,Classic Calzonee
1006,Paneer chowmein
1007,French Garlic Butter Dip
1008,Spicy Korean Tofu Bowl
1009,Farm Cheese Burst
1010,Podi Masala (40 Gms) - Gun Powder
1011,Fresh Chaach
1012,Brownie Fudge  Sundae
1013,Butter Garlic Chicken(8Pcs)
1014,Malai Chop (6 Pcs)
1015,Cheese Shots
1016,Cheesy Masala Cheeseburst Meal
1017,Veggie kurkure momos
1018,Rome Around Pizza
1019,Rasmalai Dry Fruits (2Pcs)
1020,Chicken Makhani Pizza Medium
1021,Large Coke ®
1022,Shor Bhaja [1 Piece]
1023,Arabic Faloodas(0)
1024,Mutton Garlic Fried Rice
1025,Veg Noodles with Pepsi [250 ml]
1026,Farmer Style Pizza
1027,Crispy Veg Burger Peri Peri Meal (R)
1028,Basmati
1029,Double egg roll
1030,Suraj mukhi
1031,Agra Taj Petha
1032,Bitterguard chips
1033,Stuffed Tomato
1034,Tibet Kitchen Special Prawn Thenthuk Thukpa
1035,Pista Roll + Kesar Roll (1kg)
1036,Ghee Karam Dosa (1 Pcs)
1037,Karam Podi Masala Dosa
1038,Chicken Curry 4pc
1039,American Special Burger
1040,Butter Corn Fried Rice
1041,Kulcha Plain
1042,RABRI 1 plate
1043,Fried Egg Sunny Side
1044,Peri Peri Chicken Strips - 6 Pc
1045,Chicken pakora
1046,Onion Utthappam
1047,Truffle Mushroom Pizza 10
1048,Kalyana Kitchadi
1049,Paneer Tikka Protein Bowl
1050,Samosa (2 Pcs)
1051,Veg Manchurian Sandwich
1052,Rice Chicken Curry Combo
1053,Dry Puchka (25 Pcs)
1054,Butterscotch Ribbon Ice Cream.(small Scoop)
1055,Makhmali Momos Veg
1056,Mineral Water [500ml]
1057,Drakshvati (100Gm)
1058,Cornetto Strawberry Vanilla
1059,Besan Laddu.
1060,Lovely Lemonade
1061,Rasmalai Cupcake
1062,Vanila pasty
1063,Kheer Kadam - MD
1064,Shredded Hot Garlic Pork 
1065,Dry Fruit Rabdi
1066,Vegetable Cheese(burger)
1067,Mushroom Egg Roll
1068,Pesarattu Masala Dosa
1069,Down [Double] Burgers
1070,Regular Mexican Pizza (125 Gms)
1071,Lassi
1072,Ghee Laddu [250 Grams]
1073,Waza Chicken
1074,Mango Paneer & Tawa Paratha Meal (Serves 1)
1075,Kheer Peda
1076,Paratha Bbq Combo
1077,Soya champ shashlic
1078,Brinjal Fry
1079,Malai pyaaz
1080,Mushroom Bhuna
1081,5ladu BOX LL - OP
1082,Crispy Veggie Burger + McVeggie Burger + Fries (M)
1083,Cappuccino Small with Hazelnut
1084,Crispy chana
1085,Weffers Pkt 150 Gm
1086,Chicken Burger+French Fries+One Coke+Extra Mayonnaise
1087,Country Fried Chicken
1088,Aloo Chop Noodles Combo
1089,Cheese Corn Kofta
1090,Iced Caremel Latte
1091,PISTA BARFI LG
1092,BlackForest Pastry
1093,Chocolate Tiramisu Half Kg
1094,Aloo Tikki With Dahi
1095,Sambar Rice And Curd Rice
1096,Very Berry Strawberry Ice Cream.(small Scoop)
1097,"Uttapam (Served with Chutney, sambar)"
1098,Egg Butter Roll
1099,Sandwitch
1100,Bowal Fish Thali
1101,Effa Dajaj [Chicken]
1102,Veg Manchow Fried Rice
1103,Chicken Tikka (Boneless)
1104,Chilli Mushroom Combo
1105,Baby Mushroom Masala
1106,OB Cheese Cottage Pasta
1107,"Chole Samosa [2 Piece, Large]"
1108,Garlic Dosa
1109,Green Milk Tea (Matcha)             
1110,Butter Maggi [Half]
1111,Paneer Tikka Stuffed Bread
1112,French Fries-Medium
1113,Millet Vegetable Khichdi + Vepudu / Poriyal
1114,Cream Cheeese & Smoked Salmon Bagel Sandwich
1115,Bikano Shahi Mixture 400g
1116,Masala
1117,Veg Fried Rice Medium
1118,"Mocha Frappe,"
1119,Methi Gota (250 gm)
1120,Bhaji Only Butter (320 Gms)
1121,Dal Makhani & Rice Mini LunchBox
1122,"Butter Chicken, Dal Makhani, Rumali Roti Thali"
1123,Funwich Caramel Biscuit (90ml)
1124,Banana Chips
1125,Black Forest Special....
1126,TIRAMISHU JAAR
1127,Dhal Fry
1128,Black Current Fruit Salad Ice Cream
1129,Pudina Paranatha
1130,Chowmein ( 1 Plate )
1131,Masala Paneer Atta Kulcha Dabeli Sandwich
1132,Kadhai Chicken Thali with Rice
1133,Cheeseburst - Chicken Kingdom Pizza
1134,FRESH LIME SODA
1135,Crispy Chicken Katsu
1136,Mutton Thenthuk
1137,Kala Khatta Mojito
1138,Paratha aloo
1139,Hyderabadi Pulao
1140,Kulfi Cup - 100 ml
1141,Eggless Trio Gift Hamper [Std]
1142,Pesto Mac & Cheese with Roast Veggies Bowl
1143,Egg Chicken Sausage Roll
1144,Veg. Chowmein
1145,Very Berry
1146,Crispy Chilly Mushroom (without Onion Garlic)
1147,Paneer 65 With Mushroom Fried Rice
1148,Spl Mix Mithai - MD
1149,Veg Chowmein [Half] With 1 Shahi Kheer
1150,Kimchi Fried Rice Veg              
1151,Low Fat Paneer Roll
1152,Dry Papad
1153,Thai Prawns Stir Fry
1154,Veg Mixed Fried Rice
1155,Blackforest Pastry
1156,Water Bottle (500 ml)
1157,Onion Stuffed Kulcha
1158,New York Cheesecake
1159,Sangahi Paneer
1160,Mutton Dum Biryani + Mutton Chaap
1161,Parsi Mutton Berry Pulao
1162,Khasta Kachori & Aloo Sabji
1163,Rara Chicken Dumplings
1164,Chimichurri Spicy Paneer Wrap
1165,Signature Chocolate Shake
1166,Paneer Mattar
1167,Plain Bread Toast
1168,Chocolate Couple
1169,McSpicy Deluxe Chicken Burger Combo
1170,Veg Chilli Momo
1171,Ghee Jalebi.
1172,Dal Makhani Punjabi Tadka
1173,Mint Chutney (100 Ml)
1174,Seasame Chicken Delight Bowl
1175,Gobi Manchurian Gravy  
1176,Mixed Triple Schezwan Fried Rice
1177,Lengcha
1178,American Chopsuey Chicken & Mutton
1179,Veg Lollipop [8 Pieces]
1180,Chicken Mushroom Fried Chow
1181,Egg Fried Rice           
1182,Double Omelette & Sausages with Masala Bread
1183,Onion Pesara Dosa
1184,Keshor Bhog ( 4 Pis )
1185,TERIYAKI PORK SKEWERS
1186,Falooda Funda Shake [200 Ml]
1187,Non-veg Meal Kadhi Chicken  Opt 3
1188,Chrispy Chicken Lemon Salad
1189,Chicken Hydrabadi (bls)
1190,Exotic Mushroom [2 Pieces]
1191,Chicken Shot Burger + Lemon Ice Tea
1192,Veg Peri Peri Glazed Spaghetti
1193,Srobarry Egg Less Cake [500 Grams]
1194,Chappathi                                                              
1195,Cyclone paratha with chicken
1196,Family Paneer Combo
1197,Pappu Bagara Pulav Meal
1198,Pav Bhaji (2 Pav)
1199,Handi Paneer + Baby Naan (1) + Laccha Paratha (1).
1200,McEgg+Puff
1201,Banana Bonkers
1202,Double Paneer Tikka Sandwich
1203,King chilli chutney with dry fish
1204,2 pc Hot & Crispy Chicken
1205,Veg fried rice and chilli chicken boneless 1pc                                                
1206,Dairy Milk Silk 150 Gm + Rakhi Combos
1207,Veg Thali Maharaja [10 Thalis Pack]
1208,Kheer Puli
1209,Paneer Assortment Combo      
1210,"Chicken Achari Gravy [4 Large Pieces, Full]"
1211,Vada sambar
1212,Chicken Fried Rice+Chilli Chicken
1213,Fried Chicken Egg Rice Bowl
1214,Mushroom Schezwan Noodles 
1215,Cafezinho (Brazil)
1216,Crispy Cajun Fried Wings
1217,Seafood Fried Rice
1218,Chilli Garlic Prawns
1219,Fried Momos [7 Pieces]
1220,Peri peri al fahm mandi
1221,Malai pyaz
1222,Mushroom shabnam kadi                                                                                  
1223,Chicken Singapore Rice [Half]
1224,Fresh Fruit Salad
1225,Dal Khichdi Bowl
1226,SWEET CORN SOUP
1227,Testy
1228,Americano 
1229,Veg Fried Rice                                                  
1230,Non Veg Platter Box
1231,Sweet Gift Box 1
1232,Caramel Milk Cake Ice Cream (Tub)
1233,Veg steam momo
1234,Aloo Paratha 2 With Dal Makhani
1235,Chicken Masala Fry
1236,Chicken daniya korma
1237,Light Chocochip Egg Less Cake [500 Gram]
1238,McCrispy Chicken Burger Protein Plus + 4 Pc Chicken Nugget + Coke Zero
1239,Raj Kacori
1240,Butter
1241,Khaskhas Rolls - LG
1242,Garden Harvest Pizza [10 Large]
1243,Cheese Corn Masala (250 Gm)
1244,Grilled Vegetable Sandwich
1245,Plain Khoya Barfi 500g Pack
1246,Schezwan plain dosa
1247,Chicken Maggi [half]
1248,Masala Paneer Tikka Wrap - Wholewheat Paratha
1249,Honey Chilli Chicken Wings 6pcs
1250,Blueberry ice tea
1251,Navaratan Korma (without Onion Garlic)
1252,Rajsthani Ladoo (4 Ps)
1253,Shahi Gulkand Slice (pack Of 3)
1254,Extra cheese
1255,Chala Fish Curry
1256,Choco Berry Bliss
1257,Beetroot Hummus Buddha Bowl Non-Veg
1258,Butter Paper Onion Sada Dosa
1259,Prawn Biryani 
1260,Paneer kurkure momos
1261,Chicken Schezwan Noodles Large
1262,Murgh Biryani+Polo Towers Special Non Veg Tandoori Platter                                                        
1263,Egg Biryani Bowl - 500ml
1264,Shahi Paneer (red)+ 4 Tandoori roti + Green Salad + Salt Lassi                                                               
1265,Koozi Dajaj [Chicken]
1266,Chicken sausage
1267,Imarti 2pc + Rabri 100 Gms
1268,Espresso  Vegan & Sugar Free
1269,Murgh Malai Kebab (6 Pcs)
1270,Scrambled eggs
1271,Dal Makhni Combo                                                                    
1272,Chicken Grilled Sandwich
1273,Tikkad Meal [1 Set]
1274,Small-onion Uthappam
1275,Chilli Chicken Bone
1276,Urad Dal Pinni
1277,Peri Peri Fries
1278,Crispy Chicken Fry(6Pcs)
1279,Millet Masala Dosa
1280,Lassi-sweet
1281,Veg Fried Rice with Chilli Chicken (4 Pcs)
1282,Lemon Grass Grill fish
1283,Subj Biryani With Raita
1284,Corn Capsicum Mushroom
1285,Baby corn kadhai
1286,Vada Sambhar.
1287,Chicken Chilli + Veg Noodles
1288,Idli sambhar [2 pieces]
1289,Curd Rice 
1290,2 American Special Burger (nv).
1291,Chicken Teriyaki Sandwich
1292,Twister Vanilla Strawberry Dry Fruits
1293,Uttapam Mix Veg.
1294,Pepsi Can 330 ml
1295,Prawns Chilly (Dry)
1296,Banana chips masala
1297,Mushroom Makai Masala
1298,Wharf Seafood Soup
1299,Squids Chilly Fry
1300,Green Elixir
1301,Gobi aloo matar
1302,Chicken Classic Momos (Regular) (6 Pcs)
1303,Gulab Jamun 3 Pcs
1304,Tomato Uttappam
1305,Whey Protein
1306,Haka Noodles
1307,Mix Veg Mint Raita
1308,Chicken Cheese Sandwich with chilled juice
1309,Mix Sauce Chicken Penne Pasta
1310,7''Jain pizza
1311,Chicken Tikka Dum Biryani Full [UN]
1312,Maggi with Veggies
1313,Afghan Rubian
1314,Pork Kimbap 
1315,Mc Crispy Chicken Burger.
1316,CHICKEN CHOPSUEY
1317,Corn & Spinach Sandwich
1318,Idd Spl Chicken 65 (Boneless)
1319,Chicken Wings Hong Kong Style
1320,Gulkand+ Malai Jugalbandi Slice Kulfi (Pack Of 3)
1321,Handchurned Butters
1322,Raisin Roll
1323,Chowmein With Gravy
1324,Chicken Afghani Kebab Full 8 Pc
1325,Atta Eilachi Cookies
1326,Fresh Lime Water  
1327,Dal Makhani Jumbo Rice Bowl
1328,Chicken Lemon Thukpa
1329,Prawns Penne Al Fredo
1330,Mini Samosa (250 gms)
1331,Laham Al Faham [Beef]
1332,Beef Biryani
1333,Andra Cheese Masala Dosa
1334,Cheesy Chicken Strips [5 Pieces]
1335,Plain Uthappam
1336,Mushroom Tadka
1337,Chocococo Delight
1338,Choco Mud Pot
1339,Desi Ghee Panjiri Ladoo
1340,Red Sauce Pasta Non-veg
1341,Idli Sambhar.
1342,Extra Chicken Piece [BBQ]
1343,Poondu Kozhambu
1344,Aloo Parrota
1345,Veg Kebab Platter
1346,Athi Juice
1347,Kalakand [1 Piece]
1348,Spicy Onion Ghee Roast Dosa
1349,Veg Grilled
1350,Idli [1 piece] with vada [1 piece] [south indian]
1351,Besak Ghajak
1352,Mixed Thai Spicy Fried Rice
1353,Vanilla flavoured Cold coffee
1354,Roasted paneer tikka
1355,Mushroom Do Piyaza
1356,Truffle Edamame
1357,Onion tomato uttappam [1 pieces]
1358,Japanese Matcha Tea - 350ML
1359,Cham Cham 1 Pc
1360,Laung Apple - XS
1361,Egg Dal Tadka
1362,Non Veg Fried Rice
1363,Veg Triple Schezwan Fried Rice
1364,Mixed Berry Smoothie Bowl
1365,Papad masala [2 pieces]
1366,Garlic pork
1367,Mini Sambar Idli (14 Pcs) 
1368,Double Omelette & Meatballs with Masala Bread
1369,Fresh Fruit Laddu (Per Kg)                                           
1370,Chinese Hot & Sour Chicken Soup - Must Try
1371,Korean Honey Sriracha Mushroom Burger
1372,Egg Bhurji (half)
1373,Prawns Fry Dry
1374,2 Minty Mojito (regular)
1375,Paneer Pakoda (6Pcs)
1376,Dhoda Barfi (1Pc)
1377,Biscoff Frangipane  Croissant
1378,Curd Vadai
1379,Choco Chips Pastry
1380,Bangalore Benne Masaladosa
1381,4 Roti with Sabji Subject To Availabity
1382,Double Chicken Roll Without Egg
1383,Chicken chowmein
1384,Chowmein chicken
1385,Crispy Grilled Burger + Paneer Tikka Sandwich + Pepsi (300ml) Veg
1386,Kebab Biryani ( Jhatka)
1387,Fish Tikka (sharing 6pcs)
1388,Mix Meal Big
1389,Tuna fried rice
1390,Jalebi (150 Gm)
1391,Chicken Himalayan Fried Momo
1392,Manchurian Fried Rice
1393,Lotus Biscoff Roll Cake
1394,Matar masala
1395,Dosa with Chutney & Sambar                    
1396,Egg Top Rice
1397,Crispy Chana Chaat
1398,Tibet Kitchen Special Thenthuk Thukpa
1399,Afgani Chaap (6 pcs.)
1400,Manchow Soup (Veg)
1401,Chicken Garlic Bread With Cheese
1402,Rawa Paneer Masala Dosa
1403,Veg Spark Burger 
1404,Chicken Supreme Thin n Crispy
1405,Egg Pasta Penne
1406,Gehu Ka Churma
1407,Chicken Bhatti
1408,Mushroom Masala with Kulcha Lunchbox
1409,Hot chocolate milk
1410,Fruit Pop and Grilled Paneer Pro Meal
1411,Chicken Pizza Momos
1412,Rose  Soda
1413,Mango Cheesecake Slice
1414,Laccha Egg Roll
1415,Combo Bunty Pappeh Da Aloo Burger
1416,Soya Chaap Gravy
1417,Caramel Macchiato
1418,Dal + Raita + Choice Of Bread/Rice
1419,Millet Dal Khichdi
1420,Kashmiri Stuffed Dum Aloo Butter Naan2
1421,Ut Style French Fries
1422,Chicken Lollipop Gravy Indian [6 Piece]
1423,Chilli Chicken Fried Noodle Bowl (2 Pcs Chicken)               
1424,Chatni Sandwich
1425,Chicken thaipo
1426,Chocolate Bar Cake [250 Grams]
1427,Garlic Butter Naan
1428,Chicken LollIpop
1429,Death by Chocolate Cake (500 Gms)
1430,Dry Fruits Gift Hamper
1431,Plain Paratha [2Pcs]
1432,Chesse Basket Chaat
1433,Regular Italian Cheeses Baked Pizza (150 Gms)
1434,Chicken Seekh Kebab (Half)
1435,White sauce
1436,Creamy Alfredo Pasta Veg
1437,Baby Corn Masala
1438,Ompodi(250g)
1439,Paneer Thali
1440,SLICED PORK IN BLACK BEAN SAUCE
1441,"Chicken Kolhapuri Gravy [4 Large Pieces, Full]"
1442,Lemon Soya Chaap Tikka
1443,Veg Mushroom Pepper Noodles
1444,Burn Garlic Noodle Soup
1445, Sliced Fish in Hot Basil Sauce
1446,Kaju Methi Mutter Malai
1447,Extra Pav (2Pc)
1448,BBQ Chicken Wings [6 Pcs]
1449,Pyaz Kachori  ( 2 Pcs )
1450,Veg Cocktail Momos
1451,Churro Latte
1452,Kulcha Veg
1453,Punjabi Paneer Masala
1454,Classic Chicken Burger + Soft Drink
1455,American Dream Pizza (9 Inch)
1456,Chilly momos gravy (6 momos)
1457,Soan Cake Elaichi Flavour 400 Gm
1458,Tawa roti
1459,Chocolate Bar Milk 100g
1460,Pahuva Chevdo Molo (200 gm)
1461,Beef kabab fried rice + Kathi Roll                                                                       
1462,Fried Noodles
1463,2 Fried Rice + 3 Chilli Chicken with Bone                                                                                    
1464,Korean glazed chicken popcorn
1465,Paneer 65 (Medium) (10 Pcs)
1466,Vegan Dark Chocolate Ice Cream [100 ml]
1467,Veg Pakora
1468,Strawberry Smoothies
1469,Super Saver Fried Chicken Bucket
1470,Stuffed Garlic Bread [4 Pieces]
1471,Ragi Upama Dosa
1472,Thai Khao Pao Fried Rice Veg 
1473,Chicken Creamy White Penne 
1474,Fruit Raita
1475,Honey chilli potato [full]
1476,Tandoori paneer pizza
1477,Bite Orange
1478,Paneer Piri Piri Sandwich (3 Slice)
1479,Badami Pista [1 Kg]
1480,Chicken Egg Roll [Double]
1481,  Large Coke ®
1482,Chicken Mexican Burrito Bowl
1483,Potato Chilli Dry
1484,Milk Cake [5 Pieces]
1485,Kung Pao Chicken Bowl
1486,Paneer Bhujia
1487,Barbeque Chicken Mini Rice Bowl
1488,Stuffed Paratha
1489,Roti With Dal & Mutton Curry
1490,India's Dry Fruit Overload Kulfi [550 ML]
1491,Veg Pakora (5 Piece)
1492,"Kaju Modak [ Big Size, 1 Piece ]"
1493,Veg Mix Chowmein
1494,Veg Fried Rice + Gobi Manchurian
1495,Roti With Dal And Chicken Gravy
1496,Cheese Volcano Double Chicken (Medium Plus)
1497,Paan Faluda
1498,Preimum Elaichi Suji Rusk - 450 GM
1499,Beef Dry Fry
1500,Love Boat Sundae
1501,Peshawari Meat
1502,Paneer Chilli (gravy)
1503,Rose Cream (4 Pis)
1504,Crunchy Kitkat Waffle
1505,Chicken Mixed Chowmein
1506,Gud Katha Spl. Chaap
1507,Butter Chicken with bone 
1508,Lacha Parotta (1 Pc)
1509,Fried Chicken Bucket
1510,Pineapple Veg Pastry
1511,Ghee Podi Thattu Idlii
1512,Rajma & Paratha Lunchbox
1513,Batata Vada ( 2 Pcs )
1514,Paneer hariyali tikka
1515,1 Mini grilled sandwich + Cold coffee
1516,McChicken Burger + Fries (L)
1517,Peri Peri Chicken Hot Dog Combo
1518,Chatpati Chana Dal 250g
1519,Mang Shakes
1520,Butter Paneer Masala
1521,CRISPY CHICKEN WITH SESAME SEED
1522,Classic Curd Rice Combo
1523,325 Combo ( Any Sandwich Or Wrap And A Cold Coffee Or Mochalatta)
1524,Aloo gobhi matar
1525,1 Stuffed Paratha [Big] with Aloo Tamatar ki Sabzi and Lassi
1526,Doodh Ghewar Mitha [Per Piece]
1527,Dal tadka + rice
1528,Bhetki Paturi {Kolkata Bhetki}
1529,Gobi Manchurian Dry  
1530,Sweet Kozhukatta (3)
1531,Lachedar Paratha
1532,Luchi Alur Dom (4 Pcs)
